state,year,unemployment_rate,state_min_wage
WYOMING,2010,6.941666666666666,5.15
WYOMING,2011,6.133333333333333,5.15
WYOMING,2012,5.5,5.15
WYOMING,2013,4.733333333333333,5.15
WYOMING,2014,4.341666666666667,5.15
WYOMING,2015,4.208333333333333,5.15
WYOMING,2016,5.333333333333333,5.15
WYOMING,2017,4.325,5.15
WYOMING,2018,4.058333333333333,5.15
WYOMING,2019,3.716666666666667,5.15
WYOMING,2020,5.8999999999999995,5.15
